EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
160004429;0;GR;3901;Chur;Dammweg;90;7000;0;Chur;2759757.339;1193885.425;de
160004430;0;GR;3901;Chur;Dammweg;128;7000;0;Chur;2759762.101;1193988.642;de
160004431;0;GR;3901;Chur;Dammweg;138;7000;0;Chur;2759763.74;1194014.309;de
160004432;0;GR;3901;Chur;Dammweg;34;7000;0;Chur;2759793.058;1193909.51;de
160004433;0;GR;3901;Chur;Dammweg;36;7000;0;Chur;2759792.909;1193915.832;de
160004434;0;GR;3901;Chur;Dammweg;38;7000;0;Chur;2759792.993;1193924.089;de
160004435;0;GR;3901;Chur;Dammweg;42;7000;0;Chur;2759792.945;1193937.586;de
160004436;0;GR;3901;Chur;Dammweg;126;7000;0;Chur;2759761.991;1193981.367;de
160004437;0;GR;3901;Chur;Dammweg;124;7000;0;Chur;2759761.478;1193976.14;de
160004438;0;GR;3901;Chur;Dammweg;122;7000;0;Chur;2759760.949;1193968.708;de
160004439;0;GR;3901;Chur;Dammweg;120;7000;0;Chur;2759760.645;1193963.476;de
160004440;0;GR;3901;Chur;Dammweg;4;7000;0;Chur;2759792.019;1193827.704;de
160004441;0;GR;3901;Chur;Dammweg;6;7000;0;Chur;2759792.263;1193835.19;de
160004442;0;GR;3901;Chur;Dammweg;8;7000;0;Chur;2759792.497;1193840.6;de
160004443;0;GR;3901;Chur;Dammweg;10;7000;0;Chur;2759792.556;1193847.956;de
160004444;0;GR;3901;Chur;Dammweg;12;7000;0;Chur;2759792.671;1193855.671;de
160004445;0;GR;3901;Chur;Dammweg;14;7000;0;Chur;2759792.768;1193861.04;de
160004446;0;GR;3901;Chur;Dammweg;16;7000;0;Chur;2759792.95;1193867.941;de
160004447;0;GR;3901;Chur;Dammweg;18;7000;0;Chur;2759792.947;1193872.951;de
160004448;0;GR;3901;Chur;Dammweg;98;7000;0;Chur;2759758.344;1193897.898;de
160004449;0;GR;3901;Chur;Kaltbrunnstrasse;18;7000;0;Chur;2759996.589;1191921.97;de
160004450;0;GR;3901;Chur;Loëstrasse;133;7000;0;Chur;2760015.406;1192249.539;de
160004451;0;GR;3901;Chur;Masanserstrasse;144;7000;0;Chur;2759838.439;1192238.296;de
160004452;0;GR;3901;Chur;Masanserstrasse;146;7000;0;Chur;2759838.64;1192243.923;de
160004453;0;GR;3901;Chur;Masanserstrasse;148;7000;0;Chur;2759838.942;1192249.449;de
160004454;0;GR;3901;Chur;Masanserstrasse;150;7000;0;Chur;2759839.646;1192266.127;de
160004455;0;GR;3901;Chur;Masanserstrasse;152;7000;0;Chur;2759836.029;1192272.96;de
160004456;0;GR;3901;Chur;Loëstrasse;83;7000;0;Chur;2760024.866;1191916.627;de
160004457;0;GR;3901;Chur;Pizokelweg;9;7000;0;Chur;2758294.37;1191070.142;de
160004458;0;GR;3901;Chur;Rossbodenstrasse;33;7000;0;Chur;2757554.381;1191093.647;de
160004459;0;GR;3901;Chur;Rheinmühleweg;61;7000;0;Chur;2759101.845;1192692.018;de
160004460;0;GR;3901;Chur;Eblinweg;53;7000;0;Chur;2760490.839;1191894.304;de
160004461;0;GR;3901;Chur;Freifeldstrasse;3;7000;0;Chur;2758488.234;1190417.193;de
160004462;0;GR;3901;Chur;Freifeldstrasse;5;7000;0;Chur;2758463.82;1190414.984;de
160004463;0;GR;3901;Chur;Scalettastrasse;100;7000;0;Chur;2758779.401;1192078.757;de
160004465;0;GR;3901;Chur;Stelleweg;25;7000;0;Chur;2759700.21;1193565.565;de
160004468;0;GR;3901;Chur;Rossbodenstrasse;37;7000;0;Chur;2757558.05;1191131.96;de
160004469;0;GR;3901;Chur;Loëstrasse;85;7000;0;Chur;2760026.065;1191930.729;de
160004470;0;GR;3901;Chur;Loëstrasse;87;7000;0;Chur;2760026.297;1191939.486;de
160004472;0;GR;3901;Chur;Daleustrasse;25;7000;0;Chur;2759227.273;1191375.556;de
160004473;0;GR;3901;Chur;Salvatorenstrasse;64;7000;0;Chur;2758552.066;1190843.858;de
160004474;0;GR;3901;Chur;Sattelweg;3;7000;0;Chur;2759847.789;1193120.691;de
160004475;0;GR;3901;Chur;Kreuzgasse;32;7000;0;Chur;2759926.844;1192148.112;de
160004479;0;GR;3901;Chur;Dammweg;30;7000;0;Chur;2759793.191;1193894.068;de
160004480;0;GR;3901;Chur;Scalettastrasse;7;7000;0;Chur;2759252.535;1191353.623;de
160004481;0;GR;3901;Chur;Roterturmstrasse;21;7000;0;Chur;2759623.927;1191948.566;de
160004483;0;GR;3901;Chur;Florentinistrasse;6;7000;0;Chur;2758940.887;1191434.9;de
160004486;0;GR;3901;Chur;Oberalpstrasse;10;7000;0;Chur;2759163.577;1191336.536;de
160004487;0;GR;3901;Chur;Masanserstrasse;164;7000;0;Chur;2759859.461;1192500.137;de
160006640;0;GR;3901;Chur;Böschenstrasse;3;7000;0;Chur;2760425.126;1192247.299;de
160006641;0;GR;3901;Chur;Hinterm Bach;9;7000;0;Chur;2759572.393;1190542.66;de
160006643;0;GR;3901;Chur;Dammweg;88;7000;0;Chur;2759756.689;1193878.329;de
160006644;0;GR;3901;Chur;Dammweg;20;7000;0;Chur;2759793.073;1193880.193;de
160006646;0;GR;3901;Chur;Bühlweg;5;7000;0;Chur;2760308.13;1189581.323;de
160006649;0;GR;3901;Chur;Richtstrasse;24;7000;0;Chur;2758142.818;1190367.707;de
160006650;0;GR;3901;Chur;Kreuzgasse;61;7000;0;Chur;2759937.228;1192357.496;de
160006652;0;GR;3901;Chur;Masanserstrasse;2;7000;0;Chur;2759812.877;1191085.979;de
160006653;0;GR;3901;Chur;Bühlweg;7;7000;0;Chur;2760316.258;1189562.443;de
160006655;0;GR;3901;Chur;Stelleweg;34;7000;0;Chur;2759762.945;1193681.863;de
160006656;0;GR;3901;Chur;Stelleweg;36;7000;0;Chur;2759761.15;1193660.486;de
160006657;0;GR;3901;Chur;Stelleweg;38;7000;0;Chur;2759756.925;1193649.191;de
160006658;0;GR;3901;Chur;Stelleweg;40;7000;0;Chur;2759755.074;1193628.123;de
160006659;0;GR;3901;Chur;Böschenstrasse;79;7000;0;Chur;2760660.863;1192252.498;de
160006661;0;GR;3901;Chur;Ruchenbergstrasse;102;7000;0;Chur;2760530.961;1192609.36;de
160006663;0;GR;3901;Chur;Roterturmstrasse;19;7000;0;Chur;2759675.08;1191928.163;de
160006664;0;GR;3901;Chur;Bodmerstrasse;16;7000;0;Chur;2759735.551;1190499.147;de
160006666;0;GR;3901;Chur;Ringstrasse;68;7000;0;Chur;2758620.116;1191568.704;de
160006667;0;GR;3901;Chur;Ringstrasse;70;7000;0;Chur;2758638.308;1191583.223;de
160006668;0;GR;3901;Chur;Ringstrasse;72;7000;0;Chur;2758659.371;1191599.44;de
160008760;0;GR;3901;Chur;Roterturmstrasse;17;7000;0;Chur;2759662.491;1191953.474;de
160008762;0;GR;3901;Chur;Loëstrasse;106a;7000;0;Chur;2760131.225;1192183.553;de
160008765;0;GR;3901;Chur;Cadonaustrasse;79;7000;0;Chur;2760047.435;1193482.859;de
160008766;0;GR;3901;Chur;Cadonaustrasse;81;7000;0;Chur;2760047.219;1193492.699;de
160008768;0;GR;3901;Chur;Richtstrasse;26;7000;0;Chur;2758180.346;1190373.507;de
160008769;0;GR;3901;Chur;Cadonaustrasse;61;7000;0;Chur;2760063.151;1193239.257;de
160008770;0;GR;3901;Chur;Cadonaustrasse;63;7000;0;Chur;2760037.176;1193232.512;de
160008772;0;GR;3901;Chur;Grünbergstrasse;29b;7000;0;Chur;2758878.586;1190352.683;de
160008774;0;GR;3901;Chur;Adlerweg;11;7000;0;Chur;2758841.816;1192208.993;de
160008776;0;GR;3901;Chur;Giacomettistrasse;106;7000;0;Chur;2759360.974;1192302.484;de
160008779;0;GR;3901;Chur;Giacomettistrasse;45;7000;0;Chur;2758517.084;1192072.245;de
160008781;0;GR;3901;Chur;Loëstrasse;59;7000;0;Chur;2760038.63;1191699.287;de
160008782;0;GR;3901;Chur;Masanserstrasse;44;7000;0;Chur;2759865;1191483;de
160008783;0;GR;3901;Chur;Masanserstrasse;46;7000;0;Chur;2759895.036;1191476.199;de
160008784;0;GR;3901;Chur;Neubruchstrasse;11;7000;0;Chur;2759905.438;1191447.119;de
160008786;0;GR;3901;Chur;Loëstrasse;90;7000;0;Chur;2760078.775;1191929.585;de
160008790;0;GR;3901;Chur;Tittwiesenstrasse;120;7000;0;Chur;2759166;1192424;de
160008793;0;GR;3901;Chur;Ringstrasse;180;7000;0;Chur;2759490.651;1191968.109;de
160008794;0;GR;3901;Chur;Sapünweg;5;7000;0;Chur;2760489.065;1192284.693;de
160008795;0;GR;3901;Chur;Brändligasse;18;7000;0;Chur;2760436.781;1191992.812;de
160008797;0;GR;3901;Chur;Sapünweg;3;7000;0;Chur;2760488.624;1192306.608;de
160008799;0;GR;3901;Chur;Prasserieweg;3;7000;0;Chur;2760358.096;1192320.629;de
160008800;0;GR;3901;Chur;Arlibonstrasse;14;7000;0;Chur;2760329.91;1192329.353;de
160008801;0;GR;3901;Chur;Sapünweg;9;7000;0;Chur;2760478.613;1192241.835;de
160008802;0;GR;3901;Chur;Sapünweg;4;7000;0;Chur;2760470.742;1192267.768;de
160008803;0;GR;3901;Chur;Emserstrasse;34;7000;0;Chur;2757260.323;1190315.75;de
160008804;0;GR;3901;Chur;Grünbergstrasse;43;7000;0;Chur;2758829.789;1190362.277;de
160008806;0;GR;3901;Chur;Sonnenbergstrasse;2;7000;0;Chur;2759827.399;1191756.587;de
160008807;0;GR;3901;Chur;Ringstrasse;66;7000;0;Chur;2758599.21;1191552.55;de
160011287;0;GR;3901;Chur;Bahnhofplatz;7;7000;0;Chur;2759541.416;1191287.34;de
160011288;0;GR;3901;Chur;Dahliastrasse;2;7000;0;Chur;2758891.069;1190841.072;de
160011290;0;GR;3901;Chur;Hirschbühlweg;12;7000;0;Chur;2759495.571;1190434.717;de
160011291;0;GR;3901;Chur;Alexanderstrasse;25;7000;0;Chur;2759566.653;1191341.108;de
160011293;0;GR;3901;Chur;Pargherastrasse;30;7000;0;Chur;2758100.99;1190331.722;de
160011294;0;GR;3901;Chur;Cadonaustrasse;65;7000;0;Chur;2760059.1;1193284.167;de
160011295;0;GR;3901;Chur;Dahliastrasse;5;7000;0;Chur;2758881.151;1190869.844;de
160011296;0;GR;3901;Chur;Bündtestrasse;2d;7000;0;Chur;2758593.794;1190928.278;de
160011297;0;GR;3901;Chur;Bündtestrasse;2c;7000;0;Chur;2758591.546;1190894.383;de
160011298;0;GR;3901;Chur;Bündtestrasse;2a;7000;0;Chur;2758636.067;1190937.453;de
160011299;0;GR;3901;Chur;Bündtestrasse;2b;7000;0;Chur;2758629.669;1190893.016;de
160011301;0;GR;3901;Chur;Güterstrasse;6;7000;0;Chur;2758559.9;1191096.104;de
160011302;0;GR;3901;Chur;Güterstrasse;4;7000;0;Chur;2758517.043;1191104.024;de
160011303;0;GR;3901;Chur;Schellenbergstrasse;8;7000;0;Chur;2759775.531;1192634.149;de
160011304;0;GR;3901;Chur;Schellenbergstrasse;10;7000;0;Chur;2759769.05;1192672.777;de
160011305;0;GR;3901;Chur;Schellenbergstrasse;12;7000;0;Chur;2759745.193;1192663.009;de
160011308;0;GR;3901;Chur;Weststrasse;24;7000;0;Chur;2758975.15;1190482.63;de
160011309;0;GR;3901;Chur;Rigastrasse;24;7000;0;Chur;2759793.338;1191504.563;de
160011311;0;GR;3901;Chur;Sägenstrasse;22;7000;0;Chur;2759292.732;1190719.515;de
160011312;0;GR;3901;Chur;Sägenstrasse;24;7000;0;Chur;2759275.137;1190676.702;de
160011313;0;GR;3901;Chur;Sägenstrasse;28;7000;0;Chur;2759267.801;1190738.864;de
160011314;0;GR;3901;Chur;Sägenstrasse;30;7000;0;Chur;2759256.958;1190710.993;de
160011315;0;GR;3901;Chur;Sägenstrasse;32;7000;0;Chur;2759243.286;1190678.108;de
160011316;0;GR;3901;Chur;Böschenstrasse;17;7000;0;Chur;2760477.782;1192348.942;de
160011318;0;GR;3901;Chur;Scalettastrasse;71;7000;0;Chur;2758855.708;1191834.607;de
160011319;0;GR;3901;Chur;Segantinistrasse;44;7000;0;Chur;2758592.69;1191119.936;de
160011320;0;GR;3901;Chur;Güterstrasse;18;7000;0;Chur;2758589.853;1191176.903;de
160011321;0;GR;3901;Chur;Ruchenbergstrasse;88;7000;0;Chur;2760484.236;1192543.268;de
160011322;0;GR;3901;Chur;Güterstrasse;16;7000;0;Chur;2758575.241;1191193.051;de
160011323;0;GR;3901;Chur;Eblinweg;61;7000;0;Chur;2760475.07;1191874.67;de
160011324;0;GR;3901;Chur;Mattenweg;7;7000;0;Chur;2759086.806;1191670.597;de
160011326;0;GR;3901;Chur;Bungertweg;3;7000;0;Chur;2760095.807;1192090.936;de
160011327;0;GR;3901;Chur;Ruchenbergstrasse;85;7000;0;Chur;2760455.323;1192511.809;de
160011329;0;GR;3901;Chur;Ahornweg;10;7000;0;Chur;2760449.737;1189491.989;de
160011330;0;GR;3901;Chur;Industriestrasse;9a;7000;0;Chur;2757757.795;1191523.074;de
160011331;0;GR;3901;Chur;Industriestrasse;9b;7000;0;Chur;2757756.669;1191504.583;de
160013615;0;GR;3901;Chur;Hof;18;7000;0;Chur;2759883.869;1190642.039;de
160013617;0;GR;3901;Chur;Rheinmühleweg;84;7000;0;Chur;2759475.983;1193093.523;de
160013632;0;GR;3901;Chur;Masanserstrasse;185;7000;0;Chur;2759803.122;1192675.225;de
160013636;0;GR;3901;Chur;Böschenstrasse;15;7000;0;Chur;2760465.687;1192334.975;de
160013638;0;GR;3901;Chur;Adlerweg;12;7000;0;Chur;2758911.83;1192181.74;de
160013639;0;GR;3901;Chur;Stelleweg;32;7000;0;Chur;2759723.81;1193645.609;de
160013641;0;GR;3901;Chur;Halde;8;7000;0;Chur;2759938.452;1191122.276;de
160013643;0;GR;3901;Chur;Alte Schanfiggerstrasse;22;7000;0;Chur;2760186.844;1190505.281;de
160013644;0;GR;3901;Chur;Ruchenbergstrasse;82;7000;0;Chur;2760473.68;1192478.189;de
160013649;0;GR;3901;Chur;Gürtelstrasse;60;7000;0;Chur;2759495.334;1191466.727;de
160013653;0;GR;3901;Chur;Irmaweg;7;7000;0;Chur;2759700.341;1191715.778;de
160013654;0;GR;3901;Chur;Sapünweg;1;7000;0;Chur;2760489.949;1192323.833;de
160013662;0;GR;3901;Chur;Masanserstrasse;183;7000;0;Chur;2759814.823;1192608.613;de
160013663;0;GR;3901;Chur;Schellenbergstrasse;16;7000;0;Chur;2759752.084;1192590.022;de
160013664;0;GR;3901;Chur;Schellenbergstrasse;14;7000;0;Chur;2759750.321;1192626.872;de
160013673;0;GR;3901;Chur;Eichenweg;2;7000;0;Chur;2759012.446;1191943.108;de
160013674;0;GR;3901;Chur;Segantinistrasse;38;7000;0;Chur;2758616.747;1191151.519;de
160013677;0;GR;3901;Chur;Segantinistrasse;36;7000;0;Chur;2758632.43;1191137.364;de
160013679;0;GR;3901;Chur;Berggasse;18;7000;0;Chur;2760335.193;1191543.454;de
160013681;0;GR;3901;Chur;Sapünweg;2;7000;0;Chur;2760473.824;1192292.833;de
160013685;0;GR;3901;Chur;Lürlibadstrasse;90;7000;0;Chur;2760251.561;1191853.187;de
160013686;0;GR;3901;Chur;Böschenstrasse;64;7000;0;Chur;2760552.399;1192167.095;de
160013687;0;GR;3901;Chur;Segantinistrasse;42;7000;0;Chur;2758621.385;1191096.963;de
160013689;0;GR;3901;Chur;Reitnauerweg;8;7000;0;Chur;2759645;1193153;de
160013696;0;GR;3901;Chur;Ahornweg;11;7000;0;Chur;2760443.99;1189530.599;de
160013699;0;GR;3901;Chur;Sapünweg;8;7000;0;Chur;2760459.28;1192225.718;de
160013702;0;GR;3901;Chur;Comercialstrasse;11;7000;0;Chur;2758082.141;1190528.008;de
190000734;0;GR;3901;Chur;Kronengasse;26;7000;0;Chur;2760135.431;1193348.173;de
190000786;0;GR;3901;Chur;Kronengasse;22a;7000;0;Chur;2760107.722;1193346.365;de
190000789;0;GR;3901;Chur;Kronengasse;22b;7000;0;Chur;2760116.44;1193343.91;de
190000792;0;GR;3901;Chur;Kronengasse;28;7000;0;Chur;2760153.645;1193349.788;de
190000801;0;GR;3901;Chur;Kronengasse;24a;7000;0;Chur;2760126.646;1193371.426;de
190000805;0;GR;3901;Chur;Kronengasse;32;7000;0;Chur;2760154.098;1193368.778;de
190009840;0;GR;3901;Chur;Pulvermühlestrasse;3;7000;0;Chur;2758509.874;1190993.206;de
190009842;0;GR;3901;Chur;Teuchelweg;21a;7000;0;Chur;2760800.097;1192053.91;de
190009869;0;GR;3901;Chur;Aspermontstrasse;1;7000;0;Chur;2759366.502;1192007.922;de
190009878;0;GR;3901;Chur;Böschenstrasse;5;7000;0;Chur;2760422.438;1192263.229;de
190009912;0;GR;3901;Chur;Kirchgasse Masans;57d;7000;0;Chur;2759910.365;1193167.901;de
190010084;0;GR;3901;Chur;Segantinistrasse;13;7000;0;Chur;2758851.997;1191164.472;de
190010103;0;GR;3901;Chur;Ruchenbergstrasse;118;7000;0;Chur;2760509.055;1192606.497;de
190010104;0;GR;3901;Chur;Ruchenbergstrasse;114;7000;0;Chur;2760497.085;1192575.55;de
190010109;0;GR;3901;Chur;Araschgerstrasse;70;7000;0;Chur;2760373.832;1189125.378;de
190010612;0;GR;3901;Chur;Selias;1b;7026;0;Maladers;2761666;1189286;de
190010619;0;GR;3901;Chur;Hinder Selias;115n;7026;0;Maladers;2761647;1189267;de
190010624;0;GR;3901;Chur;Hasenstutz;70a;7026;0;Maladers;2761890;1189507;de
190010630;0;GR;3901;Chur;Böschenstrasse;1;7000;0;Chur;2760437.26;1192240.236;de
190010640;0;GR;3901;Chur;Eblinweg;25;7000;0;Chur;2760475.068;1191940.873;de
190011634;0;GR;3901;Chur;Cadonaustrasse;72;7000;0;Chur;2760087.448;1193339.729;de
190012117;0;GR;3901;Chur;Kronengasse;18;7000;0;Chur;2760088.707;1193358.802;de
190012124;0;GR;3901;Chur;Kronenwingert;20;7000;0;Chur;2759800.499;1193327.89;de
190012143;0;GR;3901;Chur;Kronengasse;24b;7000;0;Chur;2760135.56;1193369.165;de
190012154;0;GR;3901;Chur;Araschgerstrasse;20b;7000;0;Chur;2760403;1189391;de
190012159;0;GR;3901;Chur;Araschgerstrasse;20a;7000;0;Chur;2760402.674;1189396.014;de
190012167;0;GR;3901;Chur;Eblinweg;27;7000;0;Chur;2760478.82;1191931.458;de
190012171;0;GR;3901;Chur;Eblinweg;29;7000;0;Chur;2760485.572;1191919.451;de
190012174;0;GR;3901;Chur;Eblinweg;31;7000;0;Chur;2760488.437;1191911.196;de
190012179;0;GR;3901;Chur;Eblinweg;45;7000;0;Chur;2760447.807;1191898.79;de
190012183;0;GR;3901;Chur;Eblinweg;47;7000;0;Chur;2760451.926;1191891.463;de
190012278;0;GR;3901;Chur;Gäuggelistrasse;50;7000;0;Chur;2759119.88;1191024.044;de
190012285;0;GR;3901;Chur;Gäuggelistrasse;52;7000;0;Chur;2759099.604;1191016.246;de
190012289;0;GR;3901;Chur;Gäuggelistrasse;54;7000;0;Chur;2759077.735;1191013.231;de
190012293;0;GR;3901;Chur;Gäuggelistrasse;58;7000;0;Chur;2759109.07;1190968.57;de
190012359;0;GR;3901;Chur;Stelleweg;81;7000;0;Chur;2759824.486;1193957.81;de
190012361;0;GR;3901;Chur;Stelleweg;79;7000;0;Chur;2759824.375;1193952.458;de
190012364;0;GR;3901;Chur;Stelleweg;77;7000;0;Chur;2759824.386;1193944.86;de
190012367;0;GR;3901;Chur;Gürtelstrasse;83;7000;0;Chur;2759440.779;1191651.732;de
190012370;0;GR;3901;Chur;Hinterm Bach;31;7000;0;Chur;2759704.606;1190445.325;de
190013195;0;GR;3901;Chur;Dammweg;70;7000;0;Chur;2759794.429;1194017.768;de
190013196;0;GR;3901;Chur;Dammweg;140;7000;0;Chur;2759764.125;1194021.575;de
190013200;0;GR;3901;Chur;Dammweg;68;7000;0;Chur;2759794.282;1194011.054;de
190013216;0;GR;3901;Chur;Ruchenbergstrasse;111;7000;0;Chur;2760470.417;1192570.824;de
190013661;0;GR;3901;Chur;Kronenwingert;60;7000;0;Chur;2759843.836;1193320.526;de
190013666;0;GR;3901;Chur;Kronenwingert;10;7000;0;Chur;2759802.933;1193351.234;de
190013667;0;GR;3901;Chur;Kronenwingert;8;7000;0;Chur;2759803.48;1193355.854;de
190013668;0;GR;3901;Chur;Kronenwingert;58;7000;0;Chur;2759845.244;1193334.032;de
190013671;0;GR;3901;Chur;Kronenwingert;54;7000;0;Chur;2759823.584;1193327.45;de
190013673;0;GR;3901;Chur;Kronenwingert;66;7000;0;Chur;2759864.537;1193313.822;de
190013680;0;GR;3901;Chur;Kronenwingert;56;7000;0;Chur;2759846.551;1193347.4;de
190013682;0;GR;3901;Chur;Kronenwingert;64;7000;0;Chur;2759865.753;1193327.317;de
190013683;0;GR;3901;Chur;Kronenwingert;50;7000;0;Chur;2759826.226;1193354.054;de
190013686;0;GR;3901;Chur;Kronenwingert;52;7000;0;Chur;2759825.001;1193340.886;de
190013687;0;GR;3901;Chur;Hinterm Bach;33;7000;0;Chur;2759710.261;1190469.491;de
190013728;0;GR;3901;Chur;Ruchenbergstrasse;115;7000;0;Chur;2760479.469;1192596.831;de
190013729;0;GR;3901;Chur;Segantinistrasse;15;7000;0;Chur;2758862.057;1191137.484;de
190013737;0;GR;3901;Chur;Kronengasse;20;7000;0;Chur;2760106.948;1193370.91;de
190017488;0;GR;3901;Chur;Alte Schanfiggerstrasse;26;7000;0;Chur;2760209.852;1190473.945;de
190017497;0;GR;3901;Chur;Böschenstrasse;7;7000;0;Chur;2760427.139;1192279.008;de
190017784;0;GR;3901;Chur;Foralweg;18;7000;0;Chur;2758520.813;1190381.443;de
190017785;0;GR;3901;Chur;Gürtelstrasse;20;7000;0;Chur;2759235.083;1191235.685;de
190018570;0;GR;3901;Chur;Spundisstrasse;11;7000;0;Chur;2757328.813;1190482.158;de
190019243;0;GR;3901;Chur;Böschenstrasse;9;7000;0;Chur;2760431.897;1192295.739;de
190019245;0;GR;3901;Chur;Dammweg;54;7000;0;Chur;2759793.343;1193971.86;de
190019296;0;GR;3901;Chur;Dammweg;110;7000;0;Chur;2759759.216;1193935.587;de
190019297;0;GR;3901;Chur;Dammweg;56;7000;0;Chur;2759793.483;1193977.1;de
190019299;0;GR;3901;Chur;Dammweg;134;7000;0;Chur;2759762.913;1194001.429;de
190019301;0;GR;3901;Chur;Dammweg;64;7000;0;Chur;2759793.889;1193997.476;de
190019313;0;GR;3901;Chur;Kantenstrasse;24;7000;0;Chur;2759868.455;1192736.547;de
190019315;0;GR;3901;Chur;Kantenstrasse;28;7000;0;Chur;2759877.491;1192705.996;de
190019322;0;GR;3901;Chur;Kronenwingert;16;7000;0;Chur;2759801.649;1193337.403;de
190019499;0;GR;3901;Chur;Kronenwingert;14;7000;0;Chur;2759802.004;1193341.995;de
190019500;0;GR;3901;Chur;Kronenwingert;12;7000;0;Chur;2759802.469;1193346.615;de
190019609;0;GR;3901;Chur;Rossbodenstrasse;23;7000;0;Chur;2757521.831;1191064.407;de
190020673;0;GR;3901;Chur;Kronenwingert;4;7000;0;Chur;2759804.327;1193364.875;de
190020674;0;GR;3901;Chur;Kronenwingert;2;7000;0;Chur;2759804.847;1193369.058;de
190020675;0;GR;3901;Chur;Kronenwingert;18;7000;0;Chur;2759801.129;1193332.838;de
190020690;0;GR;3901;Chur;Raschärenstrasse;58;7000;0;Chur;2757806.405;1190874.115;de
190020692;0;GR;3901;Chur;Signinastrasse;38a;7000;0;Chur;2758353.888;1191669.488;de
190021767;0;GR;3901;Chur;Sonnhaldenstrasse;45;7000;0;Chur;2759912.776;1191928.299;de
190021768;0;GR;3901;Chur;Sonnhaldenstrasse;41;7000;0;Chur;2759896.196;1191903.926;de
190021769;0;GR;3901;Chur;Sonnhaldenstrasse;43;7000;0;Chur;2759875.807;1191934.739;de
190022180;0;GR;3901;Chur;Stelleweg;29f;7000;0;Chur;2759672.469;1193605.04;de
190022182;0;GR;3901;Chur;Stelleweg;29a;7000;0;Chur;2759670.895;1193568.804;de
190022184;0;GR;3901;Chur;Stelleweg;29e;7000;0;Chur;2759672.582;1193600.6;de
190022186;0;GR;3901;Chur;Stelleweg;27a;7000;0;Chur;2759699.289;1193585.461;de
190022828;0;GR;3901;Chur;Quaderstrasse;40;7000;0;Chur;2759904.643;1191185.49;de
190023245;0;GR;3901;Chur;Quaderstrasse;36;7000;0;Chur;2759887.604;1191182.027;de
190023246;0;GR;3901;Chur;Quaderstrasse;32;7000;0;Chur;2759863.365;1191177.306;de
190027312;0;GR;3901;Chur;Ruchenbergstrasse;117;7000;0;Chur;2760488.001;1192614.503;de
190027885;0;GR;3901;Chur;Zäris;160f;7026;0;Maladers;2762175;1189600;de
190029527;0;GR;3901;Chur;Emserstrasse;44;7000;0;Chur;2757222.8;1190280.848;de
190030212;0;GR;3901;Chur;Dreibündenstrasse;10;7000;0;Chur;2759112.137;1191949.57;de
190030226;0;GR;3901;Chur;Kantenstrasse;20;7000;0;Chur;2759859.866;1192767.209;de
190030230;0;GR;3901;Chur;Dammweg;108;7000;0;Chur;2759759.028;1193930.12;de
190030232;0;GR;3901;Chur;Quaderstrasse;28;7000;0;Chur;2759844;1191172;de
190032700;0;GR;3901;Chur;Bühlweg;65;7000;0;Chur;2760236.044;1189557.764;de
190033086;0;GR;3901;Chur;Dreibündenstrasse;8;7000;0;Chur;2759071.52;1191941.6;de
190033912;0;GR;3901;Chur;Stelleweg;27b;7000;0;Chur;2759699.174;1193589.857;de
190033924;0;GR;3901;Chur;Ruchenbergstrasse;100;7000;0;Chur;2760522.846;1192593.14;de
190034326;0;GR;3901;Chur;Dammweg;58;7000;0;Chur;2759793.633;1193984.419;de
190035975;0;GR;3901;Chur;Sonnenbergstrasse;17a;7000;0;Chur;2759932.807;1191806.883;de
190058240;0;GR;3901;Chur;Gemsweg;4;7000;0;Chur;2759934.041;1193301.34;de
190058623;0;GR;3901;Chur;Molla;81c;7026;0;Maladers;2761874;1189373;de
190062765;0;GR;3901;Chur;Dammweg;136;7000;0;Chur;2759763.354;1194009.025;de
190062771;0;GR;3901;Chur;Dammweg;82;7000;0;Chur;2759755.057;1193861.2;de
190062773;0;GR;3901;Chur;Dammweg;118;7000;0;Chur;2759760.27;1193955.625;de
190062775;0;GR;3901;Chur;Winterbergweg;19;7000;0;Chur;2758958.068;1190367.436;de
190062776;0;GR;3901;Chur;Tellostrasse;14;7000;0;Chur;2760359.986;1192680.593;de
190062777;0;GR;3901;Chur;Winterbergweg;13;7000;0;Chur;2759003.743;1190381.13;de
190062778;0;GR;3901;Chur;Winterbergweg;15;7000;0;Chur;2758982.447;1190372.796;de
190062779;0;GR;3901;Chur;Winterbergweg;17;7000;0;Chur;2758969.927;1190370.007;de
190062780;0;GR;3901;Chur;Ringstrasse;190;7000;0;Chur;2759647.915;1191990.064;de
190062782;0;GR;3901;Chur;Ruchenbergstrasse;92;7000;0;Chur;2760512.797;1192568.781;de
190068654;0;GR;3901;Chur;Bondastrasse;47;7000;0;Chur;2760566.601;1191777.613;de
190068655;0;GR;3901;Chur;Bondastrasse;43;7000;0;Chur;2760535.766;1191748.021;de
190068657;0;GR;3901;Chur;Böschenstrasse;13;7000;0;Chur;2760453.475;1192321.399;de
190068658;0;GR;3901;Chur;Bondastrasse;45;7000;0;Chur;2760571.408;1191754.608;de
190071234;0;GR;3901;Chur;Museumstrasse;1;7000;0;Chur;2759735.002;1190695.759;de
190083735;0;GR;3901;Chur;Loëstrasse;98;7000;0;Chur;2760072.604;1191982.352;de
